"beta1","beta2","beta3"
-2.71448115739806,-1.12558103905863,-0.475381039058627
-2.71448115739806,-1.25066646712861,-0.599266467128609
-2.71448115739806,-1.37476262917145,-0.721362629171449
-2.71448115739806,-1.49737977432971,-0.84117977432971
-2.71448115739806,-1.6180339887499,-0.958233988749895
-2.71448115739806,-1.73624910536936,-1.07204910536936
-2.86737904439499,-1.96350734820343,-0.01839484820343
-2.86737904439499,-1.85155858313015,0.0475539168698547
-2.86737904439499,-1.73624910536936,0.117663394630644
-2.86737904439499,-1.61803398874989,0.191478511250106
-2.86737904439499,-1.49737977432971,0.268532725670291
-2.86737904439499,-1.37476262917145,0.34834987082855
-2.86737904439499,-1.25066646712861,0.430446032871391
-2.86737904439499,-1.12558103905863,0.514331460941373
-2.86737904439499,-1,0.5995125
-2.86737904439499,-0.874418960941373,0.685493539058627
-2.86737904439499,-0.749333532871391,0.771778967128609
-2.86737904439499,-0.62523737082855,0.85787512917145
-2.86737904439499,-0.502620225670291,0.943292274329709
-2.86737904439499,-0.381966011250105,1.02754648874989
-2.86737904439499,-0.263750894630644,1.11016160536936
-2.86737904439499,-0.148441416869855,1.19067108313015
-2.86737904439499,-0.0364926517965692,1.26861984820343
-2.86737904439499,0.0716535899579935,1.34356608995799
-2.86737904439499,0.175570504584947,1.41508300458495
-2.86737904439499,0.274847979497379,1.48276047949738
-2.86737904439499,0.369094211857377,1.54620671185738
-2.86737904439499,0.457937254842823,1.60504975484282
-2.86737904439499,0.541026485551579,1.65893898555158
-2.86737904439499,0.618033988749895,1.70754648874989
-2.86737904439499,0.68865585100403,1.75056835100403
-2.86737904439499,0.752613360087727,1.78772586008773
-2.86737904439499,0.809654104932039,1.81876660493204
-2.86737904439499,0.859552971776503,1.8434654717765
-2.86737904439499,0.902113032590307,1.86162553259031
-2.86737904439499,0.937166322257262,1.87307882225726
-2.86737904439499,0.964574501457377,1.87768700145738
-2.86737904439499,0.984229402628956,1.87534190262896
-2.86737904439499,0.996053456856543,1.86596595685654
-2.86737904439499,1,1.8495125
-2.86737904439499,0.996053456856543,1.82596595685654
-2.86737904439499,0.984229402628956,1.79534190262896
-2.86737904439499,0.964574501457377,1.75768700145738
-2.86737904439499,0.937166322257262,1.71307882225726
-2.86737904439499,0.902113032590307,1.66162553259031
-2.86737904439499,0.859552971776503,1.6034654717765
-2.86737904439499,0.809654104932039,1.53876660493204
-2.86737904439499,0.752613360087727,1.46772586008773
-2.86737904439499,0.68865585100403,1.39056835100403
-2.86737904439499,0.618033988749895,1.3075464887499
-2.86737904439499,0.541026485551579,1.21893898555158
-2.86737904439499,0.457937254842823,1.12504975484282
-2.86737904439499,0.369094211857377,1.02620671185738
-2.86737904439499,0.274847979497379,0.922760479497379
-2.86737904439499,0.175570504584946,0.815083004584946
-2.86737904439499,0.0716535899579933,0.703566089957993
-2.86737904439499,-0.0364926517965696,0.58861984820343
-2.86737904439499,-0.148441416869855,0.470671083130145
-2.86737904439499,-0.263750894630645,0.350161605369355
-2.86737904439499,-0.381966011250106,0.227546488749894
-2.86737904439499,-0.50262022567029,0.10329227432971
-2.86737904439499,-0.62523737082855,-0.0221248708285501
-2.86737904439499,-0.749333532871391,-0.148221032871391
-2.86737904439499,-0.874418960941373,-0.274506460941373
-2.86737904439499,-1,-0.4004875
-2.86737904439499,-1.12558103905863,-0.525668539058627
-2.86737904439499,-1.25066646712861,-0.649553967128609
-2.86737904439499,-1.37476262917145,-0.77165012917145
-2.86737904439499,-1.49737977432971,-0.89146727432971
-2.86737904439499,-1.6180339887499,-1.0085214887499
-2.86737904439499,-1.73624910536936,-1.12233660536936
-2.86737904439499,-1.85155858313015,-1.23244608313015
-2.86737904439499,-1.96350734820343,-1.33839484820343
-2.96306502178541,-2.17557050458495,-0.184320504584946
-2.96306502178541,-2.07165358995799,-0.128003589957993
-2.96306502178541,-1.96350734820343,-0.0666573482034301
-2.96306502178541,-1.85155858313015,-0.000708583130145213
-2.96306502178541,-1.73624910536936,0.0694008946306441
-2.96306502178541,-1.61803398874989,0.143216011250106
-2.96306502178541,-1.49737977432971,0.22027022567029
-2.96306502178541,-1.37476262917145,0.300087370828551
-2.96306502178541,-1.25066646712861,0.382183532871391
-2.96306502178541,-1.12558103905863,0.466068960941373
-2.96306502178541,-1,0.55125
-2.96306502178541,-0.874418960941373,0.637231039058627
-2.96306502178541,-0.749333532871391,0.723516467128609
